"time","GEO_ID","NAME","SVY_COMP","SVY_COMP_LABEL","AGG_DESC","AGG_DESC_LABEL","GOVTYPE","GOVTYPE_LABEL","AMOUNT",
"Year","Geographic identifier code","Geographic Area Name","Survey Component","Meaning of Survey Component","Aggregate Description","Meaning of Aggregate Description","Type of Government","Meaning of Type of Government","Amount",
"2015","0400000US42","Pennsylvania","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1589429",
"2016","0400000US42","Pennsylvania","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1572593",
"2017","0400000US42","Pennsylvania","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1576334",
"2018","0400000US42","Pennsylvania","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1570061",
"2019","0400000US42","Pennsylvania","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1568685",
"2020","0400000US42","Pennsylvania","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1566855",
"2021","0400000US42","Pennsylvania","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1516168",
"2022","0400000US42","Pennsylvania","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1508920",
"2012","0400000US42","Pennsylvania","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","558345",
"2013","0400000US42","Pennsylvania","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","590171",
"2014","0400000US42","Pennsylvania","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","588296",
"2015","0400000US42","Pennsylvania","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","613524",
"2016","0400000US42","Pennsylvania","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","637184",
"2017","0400000US42","Pennsylvania","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","659803",
"2018","0400000US42","Pennsylvania","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","681659",
"2019","0400000US42","Pennsylvania","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","717255",
"2020","0400000US42","Pennsylvania","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","737161",
"2021","0400000US42","Pennsylvania","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","788282",
"2022","0400000US42","Pennsylvania","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","833322",
"2012","0400000US44","Rhode Island","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","1050",
"2013","0400000US44","Rhode Island","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","1053",
"2014","0400000US44","Rhode Island","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","1055",
"2015","0400000US44","Rhode Island","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","1056",
"2016","0400000US44","Rhode Island","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","1058",
"2017","0400000US44","Rhode Island","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","1056",
"2018","0400000US44","Rhode Island","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","1058",
"2019","0400000US44","Rhode Island","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","1060",
"2020","0400000US44","Rhode Island","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","1096",
"2021","0400000US44","Rhode Island","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","1097",
"2022","0400000US44","Rhode Island","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","1094",
"2012","0400000US44","Rhode Island","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","137400",
"2013","0400000US44","Rhode Island","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","136401",
"2014","0400000US44","Rhode Island","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","135084",
"2015","0400000US44","Rhode Island","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","134574",
"2016","0400000US44","Rhode Island","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","133856",
"2017","0400000US44","Rhode Island","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","133230",
"2018","0400000US44","Rhode Island","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","133291",
"2019","0400000US44","Rhode Island","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","133091",
"2020","0400000US44","Rhode Island","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","132629",
"2021","0400000US44","Rhode Island","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","127560",
"2022","0400000US44","Rhode Island","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","126075",
"2012","0400000US44","Rhode Island","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","46881",
"2013","0400000US44","Rhode Island","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","49410",
"2014","0400000US44","Rhode Island","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","48607",
"2015","0400000US44","Rhode Island","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","50660",
"2016","0400000US44","Rhode Island","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","52526",
"2017","0400000US44","Rhode Island","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","53426",
"2018","0400000US44","Rhode Island","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","55575",
"2019","0400000US44","Rhode Island","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","57604",
"2020","0400000US44","Rhode Island","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","59909",
"2021","0400000US44","Rhode Island","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","65709",
"2022","0400000US44","Rhode Island","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","69837",
"2012","0400000US45","South Carolina","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","4724",
"2013","0400000US45","South Carolina","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","4772",
"2014","0400000US45","South Carolina","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","4832",
"2015","0400000US45","South Carolina","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","4895",
"2016","0400000US45","South Carolina","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","4960",
"2017","0400000US45","South Carolina","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","5021",
"2018","0400000US45","South Carolina","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","5084",
"2019","0400000US45","South Carolina","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","5150",
"2020","0400000US45","South Carolina","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","5131",
"2021","0400000US45","South Carolina","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","5193",
"2022","0400000US45","South Carolina","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","5283",
"2012","0400000US45","South Carolina","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","715744",
"2013","0400000US45","South Carolina","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","722249",
"2014","0400000US45","South Carolina","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","729386",
"2015","0400000US45","South Carolina","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","737401",
"2016","0400000US45","South Carolina","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","743320",
"2017","0400000US45","South Carolina","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","747868",
"2018","0400000US45","South Carolina","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","750032",
"2019","0400000US45","South Carolina","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","750563",
"2020","0400000US45","South Carolina","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","754652",
"2021","0400000US45","South Carolina","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","725915",
"2022","0400000US45","South Carolina","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","733779",
"2012","0400000US45","South Carolina","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","159747",
"2013","0400000US45","South Carolina","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","171088",
"2014","0400000US45","South Carolina","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","169269",
"2015","0400000US45","South Carolina","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","178002",
"2016","0400000US45","South Carolina","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","189836",
"2017","0400000US45","South Carolina","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","200333",
"2018","0400000US45","South Carolina","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","212034",
"2019","0400000US45","South Carolina","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","223257",
"2020","0400000US45","South Carolina","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","234444",
"2021","0400000US45","South Carolina","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","251946",
"2022","0400000US45","South Carolina","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","274348",
"2012","0400000US46","South Dakota","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","833",
"2013","0400000US46","South Dakota","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","846",
"2014","0400000US46","South Dakota","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","853",
"2015","0400000US46","South Dakota","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","858",
"2016","0400000US46","South Dakota","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","862",
"2017","0400000US46","South Dakota","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","873",
"2018","0400000US46","South Dakota","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","879",
"2019","0400000US46","South Dakota","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","880",
"2020","0400000US46","South Dakota","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","887",
"2021","0400000US46","South Dakota","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","896",
"2022","0400000US46","South Dakota","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","910",
"2012","0400000US46","South Dakota","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","127726",
"2013","0400000US46","South Dakota","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","130296",
"2014","0400000US46","South Dakota","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","130653",
"2015","0400000US46","South Dakota","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","132836",
"2016","0400000US46","South Dakota","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","134045",
"2017","0400000US46","South Dakota","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","136117",
"2018","0400000US46","South Dakota","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","137506",
"2019","0400000US46","South Dakota","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","138648",
"2020","0400000US46","South Dakota","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","139685",
"2021","0400000US46","South Dakota","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","139297",
"2022","0400000US46","South Dakota","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","141021",
"2012","0400000US46","South Dakota","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","36932",
"2013","0400000US46","South Dakota","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","38897",
"2014","0400000US46","South Dakota","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","37855",
"2015","0400000US46","South Dakota","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","39223",
"2016","0400000US46","South Dakota","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","40893",
"2017","0400000US46","South Dakota","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","41960",
"2018","0400000US46","South Dakota","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","43457",
"2019","0400000US46","South Dakota","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","46249",
"2020","0400000US46","South Dakota","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","48548",
"2021","0400000US46","South Dakota","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","53622",
"2022","0400000US46","South Dakota","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","58628",
"2012","0400000US47","Tennessee","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","6456",
"2013","0400000US47","Tennessee","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","6497",
"2014","0400000US47","Tennessee","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","6549",
"2015","0400000US47","Tennessee","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","6595",
"2016","0400000US47","Tennessee","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","6649",
"2017","0400000US47","Tennessee","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","6709",
"2018","0400000US47","Tennessee","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","6772",
"2019","0400000US47","Tennessee","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","6830",
"2020","0400000US47","Tennessee","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","6920",
"2021","0400000US47","Tennessee","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","6968",
"2022","0400000US47","Tennessee","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","7049",
"2012","0400000US47","Tennessee","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","998638",
"2013","0400000US47","Tennessee","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","992461",
"2014","0400000US47","Tennessee","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","992583",
"2015","0400000US47","Tennessee","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","994530",
"2016","0400000US47","Tennessee","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","999265",
"2017","0400000US47","Tennessee","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1000662",
"2018","0400000US47","Tennessee","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1000959",
"2019","0400000US47","Tennessee","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1005049",
"2020","0400000US47","Tennessee","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1013083",
"2021","0400000US47","Tennessee","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","981946",
"2022","0400000US47","Tennessee","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","984331",
"2012","0400000US47","Tennessee","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","237618",
"2013","0400000US47","Tennessee","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","256969",
"2014","0400000US47","Tennessee","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","255422",
"2015","0400000US47","Tennessee","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","263437",
"2016","0400000US47","Tennessee","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","277837",
"2017","0400000US47","Tennessee","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","290560",
"2018","0400000US47","Tennessee","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","303461",
"2019","0400000US47","Tennessee","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","319690",
"2020","0400000US47","Tennessee","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","334750",
"2021","0400000US47","Tennessee","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","362278",
"2022","0400000US47","Tennessee","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","396986",
"2012","0400000US48","Texas","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","26059",
"2013","0400000US48","Texas","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","26506",
"2014","0400000US48","Texas","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","26957",
"2015","0400000US48","Texas","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","27430",
"2016","0400000US48","Texas","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","27905",
"2017","0400000US48","Texas","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","28295",
"2018","0400000US48","Texas","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","28629",
"2019","0400000US48","Texas","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","29000",
"2020","0400000US48","Texas","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","29218",
"2021","0400000US48","Texas","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","29559",
"2022","0400000US48","Texas","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","30030",
"2012","0400000US48","Texas","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","4844744",
"2013","0400000US48","Texas","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","4897523",
"2014","0400000US48","Texas","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","4949469",
"2015","0400000US48","Texas","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","5004866",
"2016","0400000US48","Texas","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","5053291",
"2017","0400000US48","Texas","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","5087263",
"2018","0400000US48","Texas","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","5108638",
"2019","0400000US48","Texas","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","5119954",
"2020","0400000US48","Texas","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","5162293",
"2021","0400000US48","Texas","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","5010527",
"2022","0400000US48","Texas","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","5053217",
"2012","0400000US48","Texas","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","1053552",
"2013","0400000US48","Texas","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","1160079",
"2014","0400000US48","Texas","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","1161134",
"2015","0400000US48","Texas","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","1234438",
"2016","0400000US48","Texas","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","1284521",
"2017","0400000US48","Texas","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","1274395",
"2018","0400000US48","Texas","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","1369330",
"2019","0400000US48","Texas","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","1463962",
"2020","0400000US48","Texas","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","1544021",
"2021","0400000US48","Texas","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","1624526",
"2022","0400000US48","Texas","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","1789719",
"2012","0400000US49","Utah","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","2855",
"2013","0400000US49","Utah","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","2903",
"2014","0400000US49","Utah","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","2943",
"2015","0400000US49","Utah","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","29901",
"2016","0400000US49","Utah","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","3044",
"2017","0400000US49","Utah","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","3101",
"2018","0400000US49","Utah","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","3154",
"2019","0400000US49","Utah","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","3210",
"2020","0400000US49","Utah","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","3282",
"2021","0400000US49","Utah","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","3339",
"2022","0400000US49","Utah","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","3381",
"2012","0400000US49","Utah","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","553873",
"2013","0400000US49","Utah","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","562315",
"2014","0400000US49","Utah","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","570423",
"2015","0400000US49","Utah","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","573913",
"2016","0400000US49","Utah","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","580215",
"2017","0400000US49","Utah","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","588119",
"2018","0400000US49","Utah","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","592601",
"2019","0400000US49","Utah","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","598470",
"2020","0400000US49","Utah","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","606880",
"2021","0400000US49","Utah","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","601289",
"2022","0400000US49","Utah","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","612933",
"2012","0400000US49","Utah","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","96175",
"2013","0400000US49","Utah","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","106289",
"2014","0400000US49","Utah","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","106073",
"2015","0400000US49","Utah","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","110844",
"2016","0400000US49","Utah","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","118725",
"2017","0400000US49","Utah","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","128929",
"2018","0400000US49","Utah","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","136997",
"2019","0400000US49","Utah","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","148241",
"2020","0400000US49","Utah","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","157335",
"2021","0400000US49","Utah","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","171385",
"2022","0400000US49","Utah","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","190468",
"2012","0400000US50","Vermont","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","626",
"2013","0400000US50","Vermont","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","627",
"2014","0400000US50","Vermont","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","627",
"2015","0400000US50","Vermont","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","626",
"2016","0400000US50","Vermont","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","623",
"2017","0400000US50","Vermont","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","624",
"2018","0400000US50","Vermont","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","624",
"2019","0400000US50","Vermont","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","620",
"2020","0400000US50","Vermont","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","643",
"2021","0400000US50","Vermont","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","647",
"2022","0400000US50","Vermont","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","647",
"2012","0400000US50","Vermont","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","87968",
"2013","0400000US50","Vermont","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","89200",
"2014","0400000US50","Vermont","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","87990",
"2015","0400000US50","Vermont","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","85184",
"2016","0400000US50","Vermont","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","87974",
"2017","0400000US50","Vermont","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","87630",
"2018","0400000US50","Vermont","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","86758",
